,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-06-20,2024-06-20,2024-06-21,Day,79.24
1,2024-06-20,2024-06-21,2024-06-22,Day,81.83
2,2024-06-20,2024-06-22,2024-06-23,Day,32.21
3,2024-06-20,2024-06-23,2024-06-24,Day,22.79
4,2024-06-20,2024-06-24,2024-06-25,Day,54.78
5,2024-06-20,2024-06-25,2024-06-26,Day,63.75
6,2024-06-20,2024-06-26,2024-06-27,Day,64.36
7,2024-06-20,2024-06-27,2024-06-28,Day,60.29
8,2024-06-20,2024-06-28,2024-06-29,Day,60.70
9,2024-06-20,2024-06-29,2024-06-30,Day,21.06
10,2024-06-20,2024-06-30,2024-07-01,Day,14.74
11,2024-06-20,2024-06-01,2024-07-01,Month,36.38
12,2024-06-20,2024-07-01,2024-08-01,Month,50.94
13,2024-06-20,2024-08-01,2024-09-01,Month,50.10
14,2024-06-20,2024-09-01,2024-10-01,Month,63.82
15,2024-06-20,2024-10-01,2024-11-01,Month,69.79
16,2024-06-20,2024-11-01,2024-12-01,Month,94.74
17,2024-06-20,2024-12-01,2025-01-01,Month,95.73
18,2024-06-20,2025-01-01,2025-02-01,Month,109.22
19,2024-06-20,2025-02-01,2025-03-01,Month,107.24
20,2024-06-20,2025-03-01,2025-04-01,Month,78.00
21,2024-06-20,2024-07-01,2024-10-01,Quarter,54.86
22,2024-06-20,2024-10-01,2025-01-01,Quarter,86.66
23,2024-06-20,2025-01-01,2025-04-01,Quarter,97.86
24,2024-06-20,2025-04-01,2025-07-01,Quarter,46.22
25,2024-06-20,2025-07-01,2025-10-01,Quarter,54.13
26,2024-06-20,2025-10-01,2026-01-01,Quarter,83.69
27,2024-06-20,2026-01-01,2026-04-01,Quarter,93.94
28,2024-06-20,2026-04-01,2026-07-01,Quarter,35.40
29,2024-06-20,2026-07-01,2026-10-01,Quarter,43.46
30,2024-06-20,2026-10-01,2027-01-01,Quarter,77.28
31,2024-06-20,2027-01-01,2027-04-01,Quarter,79.51
32,2024-06-20,2024-06-17,2024-06-24,Week,48.80
33,2024-06-20,2024-06-24,2024-07-01,Week,48.53
34,2024-06-20,2024-07-01,2024-07-08,Week,47.48
35,2024-06-20,2024-07-08,2024-07-15,Week,49.20
36,2024-06-20,2024-07-15,2024-07-22,Week,49.80
37,2024-06-20,2024-06-22,2024-06-24,Weekend,27.50
38,2024-06-20,2024-06-29,2024-07-01,Weekend,17.90
39,2024-06-20,2025-01-01,2026-01-01,Year,70.39
40,2024-06-20,2026-01-01,2027-01-01,Year,62.42
41,2024-06-20,2027-01-01,2028-01-01,Year,60.00
42,2024-06-20,2028-01-01,2029-01-01,Year,60.36
43,2024-06-20,2029-01-01,2030-01-01,Year,62.25
