,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-12-06,2017-12-06,2017-12-06,Day,95.27
1,2017-12-06,2017-12-07,2017-12-07,Day,76.36
2,2017-12-06,2017-12-08,2017-12-08,Day,73.0
3,2017-12-06,2017-12-09,2017-12-09,Day,0.01
4,2017-12-06,2017-12-01,2017-12-29,Month,77.62
5,2017-12-06,2018-01-01,2018-01-31,Month,81.59
6,2017-12-06,2018-02-01,2018-02-28,Month,77.97
7,2017-12-06,2018-03-01,2018-03-30,Month,56.11
8,2017-12-06,2018-01-01,2018-03-30,Quarter,71.85
9,2017-12-06,2018-04-02,2018-06-29,Quarter,42.0
10,2017-12-06,2018-07-02,2018-09-28,Quarter,41.47
11,2017-12-06,2018-10-01,2018-12-31,Quarter,61.88
12,2017-12-06,2017-12-04,2017-12-08,Week,90.1
13,2017-12-06,2017-12-11,2017-12-15,Week,82.0
14,2017-12-06,2017-12-18,2017-12-22,Week,82.5
15,2017-12-06,2017-12-25,2017-12-29,Week,55.25
16,2017-12-06,2018-01-01,2018-01-05,Week,70.0
17,2017-12-06,2017-12-09,2017-12-10,Weekend,0.01
18,2017-12-06,2017-12-16,2017-12-17,Weekend,0.01
19,2017-12-06,2018-01-01,2019-01-01,Year,54.33
20,2017-12-06,2019-01-01,2019-12-31,Year,54.09
21,2017-12-06,2020-01-01,2020-12-31,Year,54.95
22,2017-12-06,2021-01-01,2021-12-31,Year,54.93
