,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2021-09-01,2021-09-01,2021-09-02,Day,104.34
1,2021-09-01,2021-09-02,2021-09-03,Day,107.19
2,2021-09-01,2021-09-03,2021-09-04,Day,109.35
3,2021-09-01,2021-09-04,2021-09-05,Day,98.87
4,2021-09-01,2021-09-05,2021-09-06,Day,83.83
5,2021-09-01,2021-09-06,2021-09-07,Day,108.16
6,2021-09-01,2021-09-07,2021-09-08,Day,112.26
7,2021-09-01,2021-09-01,2021-10-01,Month,103.46
8,2021-09-01,2021-10-01,2021-11-01,Month,113.25
9,2021-09-01,2021-11-01,2021-12-01,Month,130.91
10,2021-09-01,2021-12-01,2022-01-01,Month,129.81
11,2021-09-01,2022-01-01,2022-02-01,Month,135.48
12,2021-09-01,2022-02-01,2022-03-01,Month,136.44
13,2021-09-01,2022-03-01,2022-04-01,Month,110.37
14,2021-09-01,2021-10-01,2022-01-01,Quarter,124.58
15,2021-09-01,2022-01-01,2022-04-01,Quarter,127.14
16,2021-09-01,2022-04-01,2022-07-01,Quarter,73.34
17,2021-09-01,2022-07-01,2022-10-01,Quarter,74.68
18,2021-09-01,2022-10-01,2023-01-01,Quarter,89.85
19,2021-09-01,2023-01-01,2023-04-01,Quarter,91.26
20,2021-09-01,2023-04-01,2023-07-01,Quarter,57.31
21,2021-09-01,2023-07-01,2023-10-01,Quarter,63.12
22,2021-09-01,2021-08-30,2021-09-06,Week,102.66
23,2021-09-01,2021-09-06,2021-09-13,Week,104.2
24,2021-09-01,2021-09-13,2021-09-20,Week,98.8
25,2021-09-01,2021-09-20,2021-09-27,Week,103.81
26,2021-09-01,2021-09-27,2021-10-04,Week,106.13
27,2021-09-01,2021-09-04,2021-09-06,Weekend,91.35
28,2021-09-01,2022-01-01,2023-01-01,Year,91.1
29,2021-09-01,2023-01-01,2024-01-01,Year,71.66
30,2021-09-01,2024-01-01,2025-01-01,Year,64.62
31,2021-09-01,2025-01-01,2026-01-01,Year,63.61
