,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2022-03-03,2022-03-03,2022-03-03,Day,346.67
1,2022-03-03,2022-03-04,2022-03-04,Day,363.7
2,2022-03-03,2022-03-05,2022-03-05,Day,342.01
3,2022-03-03,2022-03-06,2022-03-06,Day,318.65
4,2022-03-03,2022-03-07,2022-03-07,Day,383.32
5,2022-03-03,2022-03-08,2022-03-08,Day,376.2
6,2022-03-03,2022-03-09,2022-03-09,Day,376.2
7,2022-03-03,2022-03-01,2022-03-31,Month,345.5
8,2022-03-03,2022-04-01,2022-04-30,Month,383.71
9,2022-03-03,2022-05-01,2022-05-31,Month,360.13
10,2022-03-03,2022-06-01,2022-06-30,Month,336.16
11,2022-03-03,2022-07-01,2022-07-31,Month,344.07
12,2022-03-03,2022-08-01,2022-08-31,Month,327.02
13,2022-03-03,2022-09-01,2022-09-30,Month,359.94
14,2022-03-03,2022-04-01,2022-06-30,Quarter,360.0
15,2022-03-03,2022-07-01,2022-09-30,Quarter,343.5
16,2022-03-03,2022-10-01,2022-12-31,Quarter,400.86
17,2022-03-03,2023-01-01,2023-03-31,Quarter,392.67
18,2022-03-03,2023-04-01,2023-06-30,Quarter,118.69
19,2022-03-03,2023-07-01,2023-09-30,Quarter,96.99
20,2022-03-03,2023-10-01,2023-12-31,Quarter,179.69
21,2022-03-03,2024-01-01,2024-03-31,Quarter,184.0
22,2022-03-03,2022-02-28,2022-03-06,Week,309.43
23,2022-03-03,2022-03-07,2022-03-13,Week,344.21
24,2022-03-03,2022-03-14,2022-03-20,Week,331.0
25,2022-03-03,2022-03-21,2022-03-27,Week,356.0
26,2022-03-03,2022-03-28,2022-04-03,Week,370.0
27,2022-03-03,2022-03-05,2022-03-06,Weekend,330.33
28,2022-03-03,2023-01-01,2023-12-31,Year,196.13
29,2022-03-03,2024-01-01,2024-12-31,Year,118.07
30,2022-03-03,2025-01-01,2025-12-31,Year,104.0
31,2022-03-03,2026-01-01,2026-12-31,Year,102.13
32,2022-03-03,2027-01-01,2027-12-31,Year,95.85
