,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2022-02-16,2022-02-16,2022-02-16,Day,152.46
1,2022-02-16,2022-02-17,2022-02-17,Day,132.7
2,2022-02-16,2022-02-18,2022-02-18,Day,143.75
3,2022-02-16,2022-02-19,2022-02-19,Day,145.09
4,2022-02-16,2022-02-20,2022-02-20,Day,97.59
5,2022-02-16,2022-02-21,2022-02-21,Day,172.12
6,2022-02-16,2022-02-22,2022-02-22,Day,180.51
7,2022-02-16,2022-02-01,2022-02-28,Month,176.1
8,2022-02-16,2022-03-01,2022-03-31,Month,189.74
9,2022-02-16,2022-04-01,2022-04-30,Month,190.25
10,2022-02-16,2022-05-01,2022-05-31,Month,165.91
11,2022-02-16,2022-06-01,2022-06-30,Month,176.48
12,2022-02-16,2022-07-01,2022-07-31,Month,182.64
13,2022-02-16,2022-04-01,2022-06-30,Quarter,177.42
14,2022-02-16,2022-07-01,2022-09-30,Quarter,181.16
15,2022-02-16,2022-10-01,2022-12-31,Quarter,251.35
16,2022-02-16,2023-01-01,2023-03-31,Quarter,248.49
17,2022-02-16,2023-04-01,2023-06-30,Quarter,110.46
18,2022-02-16,2023-07-01,2023-09-30,Quarter,112.0
19,2022-02-16,2023-10-01,2023-12-31,Quarter,156.95
20,2022-02-16,2022-02-14,2022-02-20,Week,150.33
21,2022-02-16,2022-02-21,2022-02-27,Week,168.25
22,2022-02-16,2022-02-28,2022-03-06,Week,178.13
23,2022-02-16,2022-03-07,2022-03-13,Week,187.5
24,2022-02-16,2022-02-19,2022-02-20,Weekend,121.34
25,2022-02-16,2022-02-26,2022-02-27,Weekend,152.5
26,2022-02-16,2023-01-01,2023-12-31,Year,156.59
27,2022-02-16,2024-01-01,2024-12-31,Year,114.93
28,2022-02-16,2025-01-01,2025-12-31,Year,102.0
29,2022-02-16,2026-01-01,2026-12-31,Year,99.0
30,2022-02-16,2027-01-01,2027-12-31,Year,89.35
