,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-03-06,2023-03-04,2023-03-05,Day,142.25
1,2023-03-06,2023-03-05,2023-03-06,Day,146.08
2,2023-03-06,2023-03-06,2023-03-07,Day,160.06
3,2023-03-06,2023-03-07,2023-03-08,Day,152.41
4,2023-03-06,2023-03-08,2023-03-09,Day,143.50
5,2023-03-06,2023-03-09,2023-03-10,Day,138.00
6,2023-03-06,2023-03-10,2023-03-11,Day,114.25
7,2023-03-06,2023-03-11,2023-03-12,Day,149.13
8,2023-03-06,2023-03-12,2023-03-13,Day,11.13
9,2023-03-06,2023-03-01,2023-04-01,Month,124.66
10,2023-03-06,2023-04-01,2023-05-01,Month,115.97
11,2023-03-06,2023-05-01,2023-06-01,Month,115.16
12,2023-03-06,2023-06-01,2023-07-01,Month,124.91
13,2023-03-06,2023-07-01,2023-08-01,Month,127.45
14,2023-03-06,2023-08-01,2023-09-01,Month,117.26
15,2023-03-06,2023-09-01,2023-10-01,Month,142.67
16,2023-03-06,2023-04-01,2023-07-01,Quarter,118.64
17,2023-03-06,2023-07-01,2023-10-01,Quarter,128.98
18,2023-03-06,2023-10-01,2024-01-01,Quarter,189.06
19,2023-03-06,2024-01-01,2024-04-01,Quarter,221.98
20,2023-03-06,2024-04-01,2024-07-01,Quarter,105.82
21,2023-03-06,2024-07-01,2024-10-01,Quarter,106.61
22,2023-03-06,2024-10-01,2025-01-01,Quarter,158.95
23,2023-03-06,2025-01-01,2025-04-01,Quarter,183.49
24,2023-03-06,2025-04-01,2025-07-01,Quarter,78.18
25,2023-03-06,2025-07-01,2025-10-01,Quarter,76.88
26,2023-03-06,2023-02-27,2023-03-06,Week,154.98
27,2023-03-06,2023-03-06,2023-03-13,Week,124.07
28,2023-03-06,2023-03-13,2023-03-20,Week,110.00
29,2023-03-06,2023-03-20,2023-03-27,Week,116.38
30,2023-03-06,2023-03-27,2023-04-03,Week,120.50
31,2023-03-06,2023-04-03,2023-04-10,Week,112.40
32,2023-03-06,2023-03-04,2023-03-06,Weekend,144.16
33,2023-03-06,2023-03-11,2023-03-13,Weekend,80.13
34,2023-03-06,2024-01-01,2025-01-01,Year,148.25
35,2023-03-06,2025-01-01,2026-01-01,Year,118.39
36,2023-03-06,2026-01-01,2027-01-01,Year,106.73
37,2023-03-06,2027-01-01,2028-01-01,Year,102.45
38,2023-03-06,2028-01-01,2029-01-01,Year,90.67
