,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2022-03-14,2022-03-12,2022-03-12,Day,263.96
1,2022-03-14,2022-03-13,2022-03-13,Day,250.32
2,2022-03-14,2022-03-14,2022-03-14,Day,301.27
3,2022-03-14,2022-03-15,2022-03-15,Day,295.77
4,2022-03-14,2022-03-16,2022-03-16,Day,276.67
5,2022-03-14,2022-03-17,2022-03-17,Day,266.5
6,2022-03-14,2022-03-18,2022-03-18,Day,266.0
7,2022-03-14,2022-03-19,2022-03-19,Day,260.0
8,2022-03-14,2022-03-20,2022-03-20,Day,240.0
9,2022-03-14,2022-03-01,2022-03-31,Month,318.84
10,2022-03-14,2022-04-01,2022-04-30,Month,307.0
11,2022-03-14,2022-05-01,2022-05-31,Month,263.82
12,2022-03-14,2022-06-01,2022-06-30,Month,266.69
13,2022-03-14,2022-07-01,2022-07-31,Month,276.61
14,2022-03-14,2022-08-01,2022-08-31,Month,257.76
15,2022-03-14,2022-09-01,2022-09-30,Month,284.71
16,2022-03-14,2022-04-01,2022-06-30,Quarter,279.0
17,2022-03-14,2022-07-01,2022-09-30,Quarter,272.9
18,2022-03-14,2022-10-01,2022-12-31,Quarter,353.0
19,2022-03-14,2023-01-01,2023-03-31,Quarter,351.74
20,2022-03-14,2023-04-01,2023-06-30,Quarter,143.63
21,2022-03-14,2023-07-01,2023-09-30,Quarter,119.84
22,2022-03-14,2023-10-01,2023-12-31,Quarter,172.63
23,2022-03-14,2024-01-01,2024-03-31,Quarter,191.13
24,2022-03-14,2022-03-07,2022-03-13,Week,369.17
25,2022-03-14,2022-03-14,2022-03-20,Week,272.32
26,2022-03-14,2022-03-21,2022-03-27,Week,294.67
27,2022-03-14,2022-03-28,2022-04-03,Week,318.11
28,2022-03-14,2022-04-04,2022-04-10,Week,327.25
29,2022-03-14,2022-04-11,2022-04-17,Week,314.0
30,2022-03-14,2022-03-12,2022-03-13,Weekend,257.14
31,2022-03-14,2022-03-19,2022-03-20,Weekend,250.0
32,2022-03-14,2022-03-26,2022-03-27,Weekend,230.0
33,2022-03-14,2023-01-01,2023-12-31,Year,196.24
34,2022-03-14,2024-01-01,2024-12-31,Year,122.69
35,2022-03-14,2025-01-01,2025-12-31,Year,100.57
36,2022-03-14,2026-01-01,2026-12-31,Year,99.63
37,2022-03-14,2027-01-01,2027-12-31,Year,92.85
