,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-07-04,2017-07-04,2017-07-04,Day,47.03
1,2017-07-04,2017-07-05,2017-07-05,Day,49.03
2,2017-07-04,2017-07-06,2017-07-06,Day,49.25
3,2017-07-04,2017-07-07,2017-07-07,Day,47.63
4,2017-07-04,2017-07-03,2017-07-31,Month,43.35
5,2017-07-04,2017-08-01,2017-08-31,Month,39.09
6,2017-07-04,2017-09-01,2017-09-29,Month,45.22
7,2017-07-04,2017-10-02,2017-10-31,Month,53.67
8,2017-07-04,2017-10-02,2017-12-29,Quarter,57.0
9,2017-07-04,2018-01-01,2018-03-30,Quarter,59.45
10,2017-07-04,2018-04-02,2018-06-29,Quarter,38.55
11,2017-07-04,2018-07-02,2018-09-28,Quarter,39.06
12,2017-07-04,2017-07-03,2017-07-07,Week,47.0
13,2017-07-04,2017-07-10,2017-07-14,Week,43.75
14,2017-07-04,2017-07-17,2017-07-21,Week,41.75
15,2017-07-04,2017-07-24,2017-07-28,Week,41.5
16,2017-07-04,2017-07-31,2017-08-04,Week,40.25
17,2017-07-04,2017-07-08,2017-07-09,Weekend,0.01
18,2017-07-04,2017-07-15,2017-07-16,Weekend,0.01
19,2017-07-04,2018-01-01,2019-01-01,Year,48.32
20,2017-07-04,2019-01-01,2020-01-01,Year,50.38
21,2017-07-04,2020-01-01,2021-01-01,Year,51.21
22,2017-07-04,2021-01-01,2022-01-01,Year,52.41
