,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-04-18,2023-04-18,2023-04-19,Day,111.26
1,2023-04-18,2023-04-19,2023-04-20,Day,109.53
2,2023-04-18,2023-04-20,2023-04-21,Day,108.75
3,2023-04-18,2023-04-21,2023-04-22,Day,108.00
4,2023-04-18,2023-04-22,2023-04-23,Day,80.63
5,2023-04-18,2023-04-23,2023-04-24,Day,85.63
6,2023-04-18,2023-04-24,2023-04-25,Day,115.10
7,2023-04-18,2023-04-01,2023-05-01,Month,106.91
8,2023-04-18,2023-05-01,2023-06-01,Month,109.57
9,2023-04-18,2023-06-01,2023-07-01,Month,116.41
10,2023-04-18,2023-07-01,2023-08-01,Month,129.67
11,2023-04-18,2023-08-01,2023-09-01,Month,122.37
12,2023-04-18,2023-09-01,2023-10-01,Month,153.13
13,2023-04-18,2023-10-01,2023-11-01,Month,192.99
14,2023-04-18,2023-07-01,2023-10-01,Quarter,134.86
15,2023-04-18,2023-10-01,2024-01-01,Quarter,314.66
16,2023-04-18,2024-01-01,2024-04-01,Quarter,415.68
17,2023-04-18,2024-04-01,2024-07-01,Quarter,132.44
18,2023-04-18,2024-07-01,2024-10-01,Quarter,133.82
19,2023-04-18,2024-10-01,2025-01-01,Quarter,191.25
20,2023-04-18,2025-01-01,2025-04-01,Quarter,191.04
21,2023-04-18,2025-04-01,2025-07-01,Quarter,97.61
22,2023-04-18,2025-07-01,2025-10-01,Quarter,89.24
23,2023-04-18,2023-04-17,2023-04-24,Week,104.01
24,2023-04-18,2023-04-24,2023-05-01,Week,108.50
25,2023-04-18,2023-05-01,2023-05-08,Week,103.13
26,2023-04-18,2023-05-08,2023-05-15,Week,112.00
27,2023-04-18,2023-05-15,2023-05-22,Week,107.25
28,2023-04-18,2023-04-22,2023-04-24,Weekend,83.13
29,2023-04-18,2024-01-01,2025-01-01,Year,217.97
30,2023-04-18,2025-01-01,2026-01-01,Year,138.33
31,2023-04-18,2026-01-01,2027-01-01,Year,118.41
32,2023-04-18,2027-01-01,2028-01-01,Year,106.74
33,2023-04-18,2028-01-01,2029-01-01,Year,90.77
