,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2015-04-01,2015-04-01,2015-04-30,Month,49.07
1,2015-04-01,2015-05-01,2015-05-29,Month,39.85
2,2015-04-01,2015-06-01,2015-06-30,Month,39.05
3,2015-04-01,2015-07-01,2015-07-31,Month,38.89
4,2015-04-01,2015-07-01,2015-09-30,Quarter,39.3
5,2015-04-01,2015-10-01,2015-12-31,Quarter,55.39
6,2015-04-01,2016-01-01,2016-03-31,Quarter,56.07
7,2015-04-01,2016-04-01,2016-06-30,Quarter,38.43
8,2015-04-01,2015-03-30,2015-04-03,Week,49.02
9,2015-04-01,2015-04-06,2015-04-10,Week,50.25
10,2015-04-01,2015-04-13,2015-04-17,Week,51.0
11,2015-04-01,2015-04-20,2015-04-24,Week,49.5
12,2015-04-01,2015-04-27,2015-05-01,Week,43.75
13,2015-04-01,2016-01-01,2016-12-31,Year,46.24
14,2015-04-01,2017-01-02,2017-12-30,Year,46.81
15,2015-04-01,2018-01-01,2019-01-01,Year,47.45
