,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-08-15,2018-08-15,2018-08-15,Day,53.61
1,2018-08-15,2018-08-15,2018-08-15,Day,57.31
2,2018-08-15,2018-08-16,2018-08-16,Day,57.31
3,2018-08-15,2018-08-17,2018-08-17,Day,59.0
4,2018-08-15,2018-07-31,2018-08-30,Month,61.61
5,2018-08-15,2018-08-01,2018-08-31,Month,61.61
6,2018-08-15,2018-09-03,2018-09-28,Month,65.92
7,2018-08-15,2018-10-01,2018-10-31,Month,74.11
8,2018-08-15,2018-11-01,2018-11-30,Month,82.52
9,2018-08-15,2018-10-01,2018-12-31,Quarter,78.78
10,2018-08-15,2019-01-01,2019-03-29,Quarter,77.81
11,2018-08-15,2019-04-01,2019-06-28,Quarter,52.06
12,2018-08-15,2019-07-01,2019-09-30,Quarter,52.51
13,2018-08-15,2019-10-01,2019-12-31,Quarter,72.96
14,2018-08-15,2018-08-13,2018-08-17,Week,57.42
15,2018-08-15,2018-08-20,2018-08-24,Week,63.47
16,2018-08-15,2018-08-27,2018-08-31,Week,62.38
17,2018-08-15,2018-09-03,2018-09-07,Week,62.75
18,2018-08-15,2018-09-09,2018-09-13,Week,63.19
19,2018-08-15,2018-09-10,2018-09-14,Week,63.19
20,2018-08-15,2018-08-18,2018-08-19,Weekend,0.01
21,2018-08-15,2019-01-01,2019-12-31,Year,63.77
22,2018-08-15,2020-01-01,2020-12-31,Year,62.7
23,2018-08-15,2021-01-01,2021-12-31,Year,60.72
24,2018-08-15,2022-01-03,2022-12-30,Year,61.45
