,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-07-21,2016-07-21,2016-07-21,Day,46.78
1,2016-07-21,2016-07-22,2016-07-22,Day,40.77
2,2016-07-21,2016-07-23,2016-07-23,Day,31.5
3,2016-07-21,2016-07-24,2016-07-24,Day,21.62
4,2016-07-21,2016-07-01,2016-07-29,Month,37.99
5,2016-07-21,2016-08-01,2016-08-31,Month,36.75
6,2016-07-21,2016-09-01,2016-09-30,Month,40.94
7,2016-07-21,2016-10-03,2016-10-31,Month,46.95
8,2016-07-21,2016-10-03,2016-12-30,Quarter,47.67
9,2016-07-21,2017-01-02,2017-03-31,Quarter,51.4
10,2016-07-21,2017-04-03,2017-06-30,Quarter,35.61
11,2016-07-21,2017-07-03,2017-09-29,Quarter,36.91
12,2016-07-21,2017-10-02,2017-12-29,Quarter,50.6
13,2016-07-21,2016-07-18,2016-07-22,Week,42.8
14,2016-07-21,2016-07-25,2016-07-29,Week,43.63
15,2016-07-21,2016-08-01,2016-08-05,Week,36.5
16,2016-07-21,2016-08-08,2016-08-12,Week,36.0
17,2016-07-21,2016-08-15,2016-08-19,Week,34.5
18,2016-07-21,2016-07-23,2016-07-24,Weekend,26.56
19,2016-07-21,2016-07-30,2016-07-31,Weekend,0.01
20,2016-07-21,2017-01-02,2017-12-30,Year,43.63
21,2016-07-21,2018-01-01,2019-01-01,Year,44.04
22,2016-07-21,2019-01-01,2019-12-31,Year,45.48
