,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2019-03-14,2019-03-14,2019-03-14,Day,39.7
1,2019-03-14,2019-03-15,2019-03-15,Day,35.16
2,2019-03-14,2019-03-16,2019-03-16,Day,28.0
3,2019-03-14,2019-03-17,2019-03-17,Day,25.0
4,2019-03-14,2019-03-18,2019-03-18,Day,45.54
5,2019-03-14,2019-03-19,2019-03-19,Day,45.09
6,2019-03-14,2019-03-20,2019-03-20,Day,43.43
7,2019-03-14,2019-03-01,2019-03-29,Month,42.5
8,2019-03-14,2019-04-01,2019-04-30,Month,44.78
9,2019-03-14,2019-05-01,2019-05-31,Month,45.85
10,2019-03-14,2019-06-03,2019-06-28,Month,49.86
11,2019-03-14,2019-04-01,2019-06-28,Quarter,46.72
12,2019-03-14,2019-07-01,2019-09-30,Quarter,53.02
13,2019-03-14,2019-10-01,2019-12-31,Quarter,75.65
14,2019-03-14,2020-01-01,2020-03-31,Quarter,75.89
15,2019-03-14,2019-03-11,2019-03-15,Week,38.37
16,2019-03-14,2019-03-18,2019-03-22,Week,45.39
17,2019-03-14,2019-03-25,2019-03-29,Week,45.38
18,2019-03-14,2019-04-01,2019-04-05,Week,46.5
19,2019-03-14,2019-04-08,2019-04-12,Week,47.0
20,2019-03-14,2019-03-16,2019-03-17,Weekend,26.5
21,2019-03-14,2020-01-01,2020-12-31,Year,64.85
22,2019-03-14,2021-01-01,2021-12-31,Year,63.49
23,2019-03-14,2022-01-03,2022-12-30,Year,62.4
