,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-07-10,2023-07-08,2023-07-09,Day,81.43
1,2023-07-10,2023-07-09,2023-07-10,Day,88.36
2,2023-07-10,2023-07-10,2023-07-11,Day,115.49
3,2023-07-10,2023-07-11,2023-07-12,Day,104.01
4,2023-07-10,2023-07-12,2023-07-13,Day,95.00
5,2023-07-10,2023-07-13,2023-07-14,Day,96.00
6,2023-07-10,2023-07-14,2023-07-15,Day,87.50
7,2023-07-10,2023-07-15,2023-07-16,Day,57.82
8,2023-07-10,2023-07-16,2023-07-17,Day,46.18
9,2023-07-10,2023-07-01,2023-08-01,Month,82.98
10,2023-07-10,2023-08-01,2023-09-01,Month,86.74
11,2023-07-10,2023-09-01,2023-10-01,Month,98.92
12,2023-07-10,2023-10-01,2023-11-01,Month,110.65
13,2023-07-10,2023-11-01,2023-12-01,Month,177.59
14,2023-07-10,2023-12-01,2024-01-01,Month,197.21
15,2023-07-10,2024-01-01,2024-02-01,Month,288.56
16,2023-07-10,2024-02-01,2024-03-01,Month,285.60
17,2023-07-10,2023-10-01,2024-01-01,Quarter,161.62
18,2023-07-10,2024-01-01,2024-04-01,Quarter,255.19
19,2023-07-10,2024-04-01,2024-07-01,Quarter,116.60
20,2023-07-10,2024-07-01,2024-10-01,Quarter,125.21
21,2023-07-10,2024-10-01,2025-01-01,Quarter,191.33
22,2023-07-10,2025-01-01,2025-04-01,Quarter,217.61
23,2023-07-10,2025-04-01,2025-07-01,Quarter,101.00
24,2023-07-10,2025-07-01,2025-10-01,Quarter,102.00
25,2023-07-10,2025-10-01,2026-01-01,Quarter,163.09
26,2023-07-10,2023-07-03,2023-07-10,Week,87.25
27,2023-07-10,2023-07-10,2023-07-17,Week,86.00
28,2023-07-10,2023-07-17,2023-07-24,Week,86.86
29,2023-07-10,2023-07-24,2023-07-31,Week,88.72
30,2023-07-10,2023-07-31,2023-08-07,Week,89.00
31,2023-07-10,2023-08-07,2023-08-14,Week,85.84
32,2023-07-10,2023-07-08,2023-07-10,Weekend,84.90
33,2023-07-10,2023-07-15,2023-07-17,Weekend,52.00
34,2023-07-10,2024-01-01,2025-01-01,Year,172.00
35,2023-07-10,2025-01-01,2026-01-01,Year,145.65
36,2023-07-10,2026-01-01,2027-01-01,Year,110.00
37,2023-07-10,2027-01-01,2028-01-01,Year,90.00
38,2023-07-10,2028-01-01,2029-01-01,Year,77.70
