,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2020-05-12,2020-05-12,2020-05-12,Day,21.5
1,2020-05-12,2020-05-13,2020-05-13,Day,23.22
2,2020-05-12,2020-05-14,2020-05-14,Day,19.67
3,2020-05-12,2020-05-15,2020-05-15,Day,19.25
4,2020-05-12,2020-05-16,2020-05-16,Day,17.0
5,2020-05-12,2020-05-17,2020-05-17,Day,6.5
6,2020-05-12,2020-05-18,2020-05-18,Day,19.44
7,2020-05-12,2020-05-01,2020-05-29,Month,18.42
8,2020-05-12,2020-06-01,2020-06-30,Month,26.88
9,2020-05-12,2020-07-01,2020-07-31,Month,32.66
10,2020-05-12,2020-08-03,2020-08-31,Month,32.22
11,2020-05-12,2020-07-01,2020-09-30,Quarter,37.16
12,2020-05-12,2020-10-01,2020-12-31,Quarter,93.61
13,2020-05-12,2021-01-01,2021-03-31,Quarter,80.38
14,2020-05-12,2021-04-01,2021-06-30,Quarter,44.95
15,2020-05-12,2021-07-01,2021-09-30,Quarter,46.89
16,2020-05-12,2020-05-11,2020-05-15,Week,19.4
17,2020-05-12,2020-05-18,2020-05-22,Week,18.0
18,2020-05-12,2020-05-25,2020-05-29,Week,20.75
19,2020-05-12,2020-06-01,2020-06-05,Week,20.75
20,2020-05-12,2020-06-08,2020-06-12,Week,25.0
21,2020-05-12,2021-01-01,2021-12-31,Year,60.34
22,2020-05-12,2022-01-03,2022-12-30,Year,59.42
23,2020-05-12,2023-01-02,2023-12-29,Year,58.99
