,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-06-03,2024-06-01,2024-06-02,Day,1.27
1,2024-06-03,2024-06-02,2024-06-03,Day,-8.57
2,2024-06-03,2024-06-03,2024-06-04,Day,18.64
3,2024-06-03,2024-06-04,2024-06-05,Day,36.79
4,2024-06-03,2024-06-05,2024-06-06,Day,21.00
5,2024-06-03,2024-06-06,2024-06-07,Day,42.00
6,2024-06-03,2024-06-07,2024-06-08,Day,36.00
7,2024-06-03,2024-06-08,2024-06-09,Day,19.20
8,2024-06-03,2024-06-09,2024-06-10,Day,6.02
9,2024-06-03,2024-06-10,2024-06-11,Day,34.13
10,2024-06-03,2024-06-11,2024-06-12,Day,33.35
11,2024-06-03,2024-06-12,2024-06-13,Day,32.27
12,2024-06-03,2024-06-13,2024-06-14,Day,32.18
13,2024-06-03,2024-06-14,2024-06-15,Day,30.58
14,2024-06-03,2024-06-15,2024-06-16,Day,12.00
15,2024-06-03,2024-06-16,2024-06-17,Day,15.72
16,2024-06-03,2024-06-03,2024-07-01,Month,34.10
17,2024-06-03,2024-07-01,2024-08-01,Month,51.78
18,2024-06-03,2024-08-01,2024-09-01,Month,54.39
19,2024-06-03,2024-09-02,2024-10-01,Month,78.80
20,2024-06-03,2024-10-01,2024-11-01,Month,84.86
21,2024-06-03,2024-07-01,2024-10-01,Quarter,61.25
22,2024-06-03,2024-10-01,2025-01-01,Quarter,114.75
23,2024-06-03,2025-01-01,2025-04-01,Quarter,133.13
24,2024-06-03,2025-04-01,2025-07-01,Quarter,65.27
25,2024-06-03,2025-07-01,2025-10-01,Quarter,80.41
26,2024-06-03,2025-10-01,2026-01-01,Quarter,113.17
27,2024-06-03,2026-01-01,2026-04-01,Quarter,113.68
28,2024-06-03,2026-04-01,2026-07-01,Quarter,55.14
29,2024-06-03,2026-07-01,2026-10-01,Quarter,57.26
30,2024-06-03,2026-10-01,2027-01-01,Quarter,96.16
31,2024-06-03,2024-05-27,2024-06-01,Week,15.72
32,2024-06-03,2024-06-03,2024-06-08,Week,30.89
33,2024-06-03,2024-06-10,2024-06-15,Week,32.50
34,2024-06-03,2024-06-17,2024-06-22,Week,35.00
35,2024-06-03,2024-06-24,2024-06-29,Week,38.00
36,2024-06-03,2024-07-01,2024-07-06,Week,48.32
37,2024-06-03,2024-06-01,2024-06-03,Weekend,-3.65
38,2024-06-03,2024-06-08,2024-06-10,Weekend,12.61
39,2024-06-03,2024-06-15,2024-06-17,Weekend,13.86
40,2024-06-03,2025-01-01,2026-01-01,Year,97.85
41,2024-06-03,2026-01-01,2027-01-01,Year,80.40
42,2024-06-03,2027-01-01,2028-01-01,Year,80.37
43,2024-06-03,2028-01-03,2029-01-01,Year,75.20
