,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2015-04-09,2015-04-09,2015-04-09,Day,52.72
1,2015-04-09,2015-04-10,2015-04-10,Day,46.45
2,2015-04-09,2015-04-11,2015-04-11,Day,34.92
3,2015-04-09,2015-04-12,2015-04-12,Day,25.18
4,2015-04-09,2015-04-13,2015-04-13,Day,45.75
5,2015-04-09,2015-04-01,2015-04-30,Month,40.28
6,2015-04-09,2015-05-01,2015-05-31,Month,31.98
7,2015-04-09,2015-06-01,2015-06-30,Month,31.77
8,2015-04-09,2015-07-01,2015-07-31,Month,31.49
9,2015-04-09,2015-07-01,2015-09-30,Quarter,32.08
10,2015-04-09,2015-10-01,2015-12-31,Quarter,45.95
11,2015-04-09,2016-01-01,2016-03-31,Quarter,47.83
12,2015-04-09,2016-04-01,2016-06-30,Quarter,31.97
13,2015-04-09,2016-07-01,2016-09-30,Quarter,31.48
14,2015-04-09,2016-10-01,2016-12-31,Quarter,45.09
15,2015-04-09,2015-04-06,2015-04-12,Week,42.72
16,2015-04-09,2015-04-13,2015-04-19,Week,39.5
17,2015-04-09,2015-04-20,2015-04-26,Week,41.0
18,2015-04-09,2015-04-27,2015-05-03,Week,36.75
19,2015-04-09,2015-05-04,2015-05-10,Week,34.5
20,2015-04-09,2015-04-11,2015-04-12,Weekend,30.05
21,2015-04-09,2015-04-18,2015-04-19,Weekend,0.01
22,2015-04-09,2016-01-01,2017-01-01,Year,39.09
23,2015-04-09,2017-01-01,2018-01-01,Year,38.42
24,2015-04-09,2018-01-01,2019-01-01,Year,38.4
