,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2021-12-22,2021-12-22,2021-12-23,Day,518.14
1,2021-12-22,2021-12-23,2021-12-24,Day,448.2
2,2021-12-22,2021-12-24,2021-12-25,Day,410.0
3,2021-12-22,2021-12-25,2021-12-26,Day,298.85
4,2021-12-22,2021-12-26,2021-12-27,Day,238.54
5,2021-12-22,2021-12-27,2021-12-28,Day,400.72
6,2021-12-22,2021-12-28,2021-12-29,Day,440.91
7,2021-12-22,2021-12-01,2022-01-01,Month,385.05
8,2021-12-22,2022-01-03,2022-02-01,Month,1164.25
9,2021-12-22,2022-02-01,2022-03-01,Month,1925.71
10,2021-12-22,2022-03-01,2022-04-01,Month,740.71
11,2021-12-22,2022-01-03,2022-04-01,Quarter,1250.0
12,2021-12-22,2022-04-01,2022-07-01,Quarter,301.12
13,2021-12-22,2022-07-01,2022-10-01,Quarter,319.27
14,2021-12-22,2022-10-03,2022-12-31,Quarter,459.65
15,2021-12-22,2023-01-02,2023-04-01,Quarter,367.12
16,2021-12-22,2023-04-03,2023-07-01,Quarter,133.8
17,2021-12-22,2021-12-20,2021-12-25,Week,465.39
18,2021-12-22,2021-12-27,2022-01-01,Week,432.58
19,2021-12-22,2022-01-03,2022-01-08,Week,758.19
20,2021-12-22,2022-01-10,2022-01-15,Week,1162.61
21,2021-12-22,2022-01-17,2022-01-22,Week,1312.94
22,2021-12-22,2022-01-03,2022-12-31,Year,578.93
23,2021-12-22,2023-01-02,2023-12-30,Year,203.92
24,2021-12-22,2024-01-01,2025-01-01,Year,137.66
25,2021-12-22,2025-01-01,2026-01-01,Year,118.83
