,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-06-13,2024-06-13,2024-06-14,Day,11.57
1,2024-06-13,2024-06-14,2024-06-15,Day,12.92
2,2024-06-13,2024-06-15,2024-06-16,Day,10.33
3,2024-06-13,2024-06-16,2024-06-17,Day,1.59
4,2024-06-13,2024-06-17,2024-06-18,Day,31.73
5,2024-06-13,2024-06-18,2024-06-19,Day,32.47
6,2024-06-13,2024-06-19,2024-06-20,Day,28.43
7,2024-06-13,2024-06-20,2024-06-21,Day,26.42
8,2024-06-13,2024-06-21,2024-06-22,Day,22.20
9,2024-06-13,2024-06-22,2024-06-23,Day,6.64
10,2024-06-13,2024-06-23,2024-06-24,Day,3.44
11,2024-06-13,2024-06-03,2024-07-01,Month,29.65
12,2024-06-13,2024-07-01,2024-08-01,Month,46.28
13,2024-06-13,2024-08-01,2024-09-01,Month,46.70
14,2024-06-13,2024-09-02,2024-10-01,Month,70.42
15,2024-06-13,2024-10-01,2024-11-01,Month,77.46
16,2024-06-13,2024-11-01,2024-12-01,Month,113.22
17,2024-06-13,2024-07-01,2024-10-01,Quarter,54.10
18,2024-06-13,2024-10-01,2025-01-01,Quarter,102.50
19,2024-06-13,2025-01-01,2025-04-01,Quarter,120.87
20,2024-06-13,2025-04-01,2025-07-01,Quarter,54.92
21,2024-06-13,2025-07-01,2025-10-01,Quarter,70.54
22,2024-06-13,2025-10-01,2026-01-01,Quarter,109.17
23,2024-06-13,2026-01-01,2026-04-01,Quarter,113.71
24,2024-06-13,2026-04-01,2026-07-01,Quarter,55.75
25,2024-06-13,2026-07-01,2026-10-01,Quarter,57.90
26,2024-06-13,2026-10-01,2027-01-01,Quarter,97.76
27,2024-06-13,2027-01-01,2027-04-01,Quarter,102.16
28,2024-06-13,2024-06-10,2024-06-15,Week,20.08
29,2024-06-13,2024-06-17,2024-06-22,Week,28.25
30,2024-06-13,2024-06-24,2024-06-29,Week,37.52
31,2024-06-13,2024-07-01,2024-07-06,Week,40.75
32,2024-06-13,2024-07-08,2024-07-13,Week,49.69
33,2024-06-13,2024-06-15,2024-06-17,Weekend,5.96
34,2024-06-13,2024-06-22,2024-06-24,Weekend,5.04
35,2024-06-13,2025-01-01,2026-01-01,Year,88.76
36,2024-06-13,2026-01-01,2027-01-01,Year,81.13
37,2024-06-13,2027-01-01,2028-01-01,Year,79.73
38,2024-06-13,2028-01-03,2029-01-01,Year,76.78
