,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-11-19,2018-11-17,2018-11-17,Day,62.43
1,2018-11-19,2018-11-18,2018-11-18,Day,58.19
2,2018-11-19,2018-11-19,2018-11-19,Day,81.78
3,2018-11-19,2018-11-20,2018-11-20,Day,121.68
4,2018-11-19,2018-11-21,2018-11-21,Day,152.5
5,2018-11-19,2018-11-01,2018-11-30,Month,83.67
6,2018-11-19,2018-12-03,2018-12-31,Month,83.57
7,2018-11-19,2019-01-01,2019-01-31,Month,94.64
8,2018-11-19,2019-02-01,2019-02-28,Month,92.61
9,2018-11-19,2019-03-01,2019-03-29,Month,72.49
10,2018-11-19,2019-01-01,2019-03-29,Quarter,86.74
11,2018-11-19,2019-04-01,2019-06-28,Quarter,57.98
12,2018-11-19,2019-07-01,2019-09-30,Quarter,58.89
13,2018-11-19,2019-10-01,2019-12-31,Quarter,79.64
14,2018-11-19,2018-11-12,2018-11-16,Week,71.98
15,2018-11-19,2018-11-19,2018-11-23,Week,112.59
16,2018-11-19,2018-11-26,2018-11-30,Week,89.0
17,2018-11-19,2018-12-03,2018-12-07,Week,93.0
18,2018-11-19,2018-12-10,2018-12-14,Week,102.5
19,2018-11-19,2018-12-17,2018-12-21,Week,97.0
20,2018-11-19,2018-11-17,2018-11-18,Weekend,60.31
21,2018-11-19,2018-11-24,2018-11-25,Weekend,0.01
22,2018-11-19,2019-01-01,2019-12-31,Year,70.74
23,2018-11-19,2020-01-01,2020-12-31,Year,66.75
24,2018-11-19,2021-01-01,2021-12-31,Year,67.14
25,2018-11-19,2022-01-03,2022-12-30,Year,67.57
