,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2019-10-24,2019-10-24,2019-10-24,Day,44.76
1,2019-10-24,2019-10-25,2019-10-25,Day,43.3
2,2019-10-24,2019-10-26,2019-10-26,Day,31.26
3,2019-10-24,2019-10-27,2019-10-27,Day,27.75
4,2019-10-24,2019-10-28,2019-10-28,Day,50.93
5,2019-10-24,2019-10-29,2019-10-29,Day,54.08
6,2019-10-24,2019-10-30,2019-10-30,Day,54.6
7,2019-10-24,2019-10-01,2019-10-31,Month,47.4
8,2019-10-24,2019-11-01,2019-11-29,Month,65.98
9,2019-10-24,2019-12-02,2019-12-31,Month,67.95
10,2019-10-24,2020-01-01,2020-01-31,Month,78.12
11,2019-10-24,2020-01-01,2020-03-31,Quarter,72.17
12,2019-10-24,2020-04-01,2020-06-30,Quarter,51.16
13,2019-10-24,2020-07-01,2020-09-30,Quarter,52.4
14,2019-10-24,2020-10-01,2020-12-31,Quarter,72.96
15,2019-10-24,2021-01-01,2021-03-31,Quarter,76.25
16,2019-10-24,2021-04-01,2021-06-30,Quarter,50.87
17,2019-10-24,2021-07-01,2021-09-30,Quarter,52.01
18,2019-10-24,2019-10-21,2019-10-25,Week,48.86
19,2019-10-24,2019-10-28,2019-11-01,Week,52.5
20,2019-10-24,2019-11-04,2019-11-08,Week,60.56
21,2019-10-24,2019-11-11,2019-11-15,Week,64.67
22,2019-10-24,2019-11-18,2019-11-22,Week,70.25
23,2019-10-24,2020-01-01,2020-12-31,Year,62.18
24,2019-10-24,2021-01-01,2021-12-31,Year,62.71
25,2019-10-24,2022-01-03,2022-12-30,Year,62.79
26,2019-10-24,2023-01-02,2023-12-29,Year,63.42
