,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-01-24,2018-01-24,2018-01-24,Day,29.78
1,2018-01-24,2018-01-25,2018-01-25,Day,34.38
2,2018-01-24,2018-01-26,2018-01-26,Day,41.6
3,2018-01-24,2018-01-27,2018-01-27,Day,36.17
4,2018-01-24,2018-01-01,2018-01-31,Month,35.08
5,2018-01-24,2018-02-01,2018-02-28,Month,47.74
6,2018-01-24,2018-03-01,2018-03-31,Month,39.49
7,2018-01-24,2018-04-01,2018-04-30,Month,36.5
8,2018-01-24,2018-05-01,2018-05-31,Month,30.85
9,2018-01-24,2018-06-01,2018-06-30,Month,34.09
10,2018-01-24,2018-07-01,2018-07-31,Month,33.75
11,2018-01-24,2018-04-01,2018-06-30,Quarter,33.78
12,2018-01-24,2018-07-01,2018-09-30,Quarter,34.08
13,2018-01-24,2018-10-01,2018-12-31,Quarter,48.77
14,2018-01-24,2019-01-01,2019-03-31,Quarter,50.43
15,2018-01-24,2019-04-01,2019-06-30,Quarter,32.72
16,2018-01-24,2018-01-22,2018-01-28,Week,34.99
17,2018-01-24,2018-01-29,2018-02-04,Week,38.75
18,2018-01-24,2018-02-05,2018-02-11,Week,49.2
19,2018-01-24,2018-02-12,2018-02-18,Week,48.5
20,2018-01-24,2018-02-19,2018-02-25,Week,47.25
21,2018-01-24,2018-01-27,2018-01-28,Weekend,31.67
22,2018-01-24,2018-02-03,2018-02-04,Weekend,0.01
23,2018-01-24,2019-01-01,2019-12-31,Year,40.21
24,2018-01-24,2020-01-01,2020-12-31,Year,39.26
25,2018-01-24,2021-01-01,2021-12-31,Year,39.7
