,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-07-12,2018-07-12,2018-07-12,Day,56.25
1,2018-07-12,2018-07-13,2018-07-13,Day,53.03
2,2018-07-12,2018-07-14,2018-07-14,Day,0.01
3,2018-07-12,2018-07-02,2018-07-31,Month,56.97
4,2018-07-12,2018-07-31,2018-08-30,Month,54.75
5,2018-07-12,2018-08-01,2018-08-31,Month,54.75
6,2018-07-12,2018-09-03,2018-09-28,Month,64.6
7,2018-07-12,2018-10-01,2018-10-31,Month,77.5
8,2018-07-12,2018-10-01,2018-12-31,Quarter,81.5
9,2018-07-12,2019-01-01,2019-03-29,Quarter,78.44
10,2018-07-12,2019-04-01,2019-06-28,Quarter,50.98
11,2018-07-12,2019-07-01,2019-09-30,Quarter,51.25
12,2018-07-12,2019-10-01,2019-12-31,Quarter,76.08
13,2018-07-12,2018-07-09,2018-07-13,Week,55.58
14,2018-07-12,2018-07-16,2018-07-20,Week,58.38
15,2018-07-12,2018-07-23,2018-07-27,Week,55.88
16,2018-07-12,2018-07-30,2018-08-03,Week,53.0
17,2018-07-12,2018-08-06,2018-08-10,Week,52.25
18,2018-07-12,2018-07-14,2018-07-15,Weekend,0.01
19,2018-07-12,2019-01-01,2019-12-31,Year,64.13
20,2018-07-12,2020-01-01,2020-12-31,Year,60.63
21,2018-07-12,2021-01-01,2021-12-31,Year,59.25
