,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2019-03-05,2019-03-05,2019-03-05,Day,45.14
1,2019-03-05,2019-03-06,2019-03-06,Day,38.52
2,2019-03-05,2019-03-07,2019-03-07,Day,38.03
3,2019-03-05,2019-03-08,2019-03-08,Day,44.5
4,2019-03-05,2019-03-09,2019-03-09,Day,29.7
5,2019-03-05,2019-03-10,2019-03-10,Day,23.86
6,2019-03-05,2019-03-11,2019-03-11,Day,47.03
7,2019-03-05,2019-03-01,2019-03-29,Month,47.1
8,2019-03-05,2019-04-01,2019-04-30,Month,48.54
9,2019-03-05,2019-05-01,2019-05-31,Month,48.77
10,2019-03-05,2019-06-03,2019-06-28,Month,52.23
11,2019-03-05,2019-04-01,2019-06-28,Quarter,49.76
12,2019-03-05,2019-07-01,2019-09-30,Quarter,54.95
13,2019-03-05,2019-10-01,2019-12-31,Quarter,78.02
14,2019-03-05,2020-01-01,2020-03-31,Quarter,78.0
15,2019-03-05,2019-03-04,2019-03-08,Week,40.11
16,2019-03-05,2019-03-11,2019-03-15,Week,47.46
17,2019-03-05,2019-03-18,2019-03-22,Week,49.92
18,2019-03-05,2019-03-25,2019-03-29,Week,50.82
19,2019-03-05,2019-04-01,2019-04-05,Week,48.75
20,2019-03-05,2019-03-09,2019-03-10,Weekend,26.78
21,2019-03-05,2020-01-01,2020-12-31,Year,67.35
22,2019-03-05,2021-01-01,2021-12-31,Year,64.63
23,2019-03-05,2022-01-03,2022-12-30,Year,64.7
