,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-03-27,2018-03-27,2018-03-27,Day,49.42
1,2018-03-27,2018-03-28,2018-03-28,Day,47.93
2,2018-03-27,2018-03-29,2018-03-29,Day,50.0
3,2018-03-27,2018-03-30,2018-03-30,Day,41.0
4,2018-03-27,2018-03-01,2018-03-30,Month,56.86
5,2018-03-27,2018-04-02,2018-04-30,Month,43.69
6,2018-03-27,2018-05-01,2018-05-31,Month,37.0
7,2018-03-27,2018-06-01,2018-06-29,Month,41.62
8,2018-03-27,2018-04-02,2018-06-29,Quarter,40.65
9,2018-03-27,2018-07-02,2018-09-28,Quarter,42.53
10,2018-03-27,2018-10-01,2018-12-31,Quarter,63.3
11,2018-03-27,2019-01-01,2019-03-29,Quarter,65.35
12,2018-03-27,2018-03-26,2018-03-30,Week,49.19
13,2018-03-27,2018-04-02,2018-04-06,Week,42.5
14,2018-03-27,2018-04-09,2018-04-13,Week,45.75
15,2018-03-27,2018-04-16,2018-04-20,Week,44.0
16,2018-03-27,2018-04-23,2018-04-27,Week,42.5
17,2018-03-27,2018-03-31,2018-04-01,Weekend,0.01
18,2018-03-27,2018-04-07,2018-04-08,Weekend,0.01
19,2018-03-27,2019-01-01,2019-12-31,Year,51.98
20,2018-03-27,2020-01-01,2020-12-31,Year,52.56
21,2018-03-27,2021-01-01,2021-12-31,Year,54.13
