,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-02-28,2018-02-28,2018-02-28,Day,80.07
1,2018-02-28,2018-03-01,2018-03-01,Day,84.28
2,2018-02-28,2018-03-02,2018-03-02,Day,67.0
3,2018-02-28,2018-03-03,2018-03-03,Day,41.0
4,2018-02-28,2018-03-01,2018-03-31,Month,43.75
5,2018-02-28,2018-04-01,2018-04-30,Month,36.23
6,2018-02-28,2018-05-01,2018-05-31,Month,29.91
7,2018-02-28,2018-06-01,2018-06-30,Month,32.29
8,2018-02-28,2018-07-01,2018-07-31,Month,33.05
9,2018-02-28,2018-07-31,2018-08-30,Month,31.02
10,2018-02-28,2018-08-01,2018-08-31,Month,31.02
11,2018-02-28,2018-09-01,2018-09-30,Month,35.76
12,2018-02-28,2018-04-01,2018-06-30,Quarter,32.78
13,2018-02-28,2018-07-01,2018-09-30,Quarter,33.25
14,2018-02-28,2018-10-01,2018-12-31,Quarter,48.3
15,2018-02-28,2019-01-01,2019-03-31,Quarter,49.76
16,2018-02-28,2019-04-01,2019-06-30,Quarter,31.04
17,2018-02-28,2019-07-01,2019-09-30,Quarter,31.04
18,2018-02-28,2018-02-26,2018-03-04,Week,65.44
19,2018-02-28,2018-03-05,2018-03-11,Week,43.5
20,2018-02-28,2018-03-12,2018-03-18,Week,43.5
21,2018-02-28,2018-03-19,2018-03-25,Week,41.5
22,2018-02-28,2018-03-26,2018-04-01,Week,37.25
23,2018-02-28,2018-03-03,2018-03-04,Weekend,41.0
24,2018-02-28,2018-03-10,2018-03-11,Weekend,0.01
25,2018-02-28,2019-01-01,2019-12-31,Year,39.26
26,2018-02-28,2020-01-01,2020-12-31,Year,39.15
27,2018-02-28,2021-01-01,2021-12-31,Year,39.4
