,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2019-07-26,2019-07-26,2019-07-26,Day,46.8
1,2019-07-26,2019-07-27,2019-07-27,Day,36.26
2,2019-07-26,2019-07-28,2019-07-28,Day,31.24
3,2019-07-26,2019-07-29,2019-07-29,Day,41.05
4,2019-07-26,2019-07-30,2019-07-30,Day,39.68
5,2019-07-26,2019-07-31,2019-07-31,Day,39.37
6,2019-07-26,2019-08-01,2019-08-01,Day,40.96
7,2019-07-26,2019-07-01,2019-07-31,Month,38.16
8,2019-07-26,2019-08-01,2019-08-31,Month,35.76
9,2019-07-26,2019-09-01,2019-09-30,Month,40.73
10,2019-07-26,2019-10-01,2019-10-31,Month,48.98
11,2019-07-26,2019-11-01,2019-11-30,Month,62.46
12,2019-07-26,2019-12-01,2019-12-31,Month,59.77
13,2019-07-26,2020-01-01,2020-01-31,Month,67.32
14,2019-07-26,2019-10-01,2019-12-31,Quarter,57.01
15,2019-07-26,2020-01-01,2020-03-31,Quarter,61.72
16,2019-07-26,2020-04-01,2020-06-30,Quarter,45.21
17,2019-07-26,2020-07-01,2020-09-30,Quarter,46.03
18,2019-07-26,2020-10-01,2020-12-31,Quarter,61.0
19,2019-07-26,2019-07-22,2019-07-28,Week,43.62
20,2019-07-26,2019-07-29,2019-08-04,Week,38.25
21,2019-07-26,2019-08-05,2019-08-11,Week,35.0
22,2019-07-26,2019-08-12,2019-08-18,Week,32.31
23,2019-07-26,2019-08-19,2019-08-25,Week,38.25
24,2019-07-26,2019-07-27,2019-07-28,Weekend,33.75
25,2019-07-26,2020-01-01,2020-12-31,Year,53.49
26,2019-07-26,2021-01-01,2021-12-31,Year,49.52
27,2019-07-26,2022-01-01,2022-12-31,Year,48.74
