,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-10-16,2018-10-16,2018-10-16,Day,74.04
1,2018-10-16,2018-10-17,2018-10-17,Day,74.82
2,2018-10-16,2018-10-18,2018-10-18,Day,67.0
3,2018-10-16,2018-10-19,2018-10-19,Day,69.0
4,2018-10-16,2018-10-01,2018-10-31,Month,67.19
5,2018-10-16,2018-11-01,2018-11-30,Month,74.97
6,2018-10-16,2018-12-01,2018-12-31,Month,70.42
7,2018-10-16,2019-01-01,2019-01-31,Month,74.29
8,2018-10-16,2019-02-01,2019-02-28,Month,74.74
9,2018-10-16,2019-03-01,2019-03-31,Month,60.45
10,2018-10-16,2019-04-01,2019-04-30,Month,53.97
11,2018-10-16,2019-01-01,2019-03-31,Quarter,69.67
12,2018-10-16,2019-04-01,2019-06-30,Quarter,47.89
13,2018-10-16,2019-07-01,2019-09-30,Quarter,47.11
14,2018-10-16,2019-10-01,2019-12-31,Quarter,62.05
15,2018-10-16,2018-10-15,2018-10-21,Week,67.16
16,2018-10-16,2018-10-22,2018-10-28,Week,72.0
17,2018-10-16,2018-10-29,2018-11-04,Week,72.25
18,2018-10-16,2018-11-05,2018-11-11,Week,75.0
19,2018-10-16,2018-11-12,2018-11-18,Week,76.0
20,2018-10-16,2018-10-20,2018-10-21,Weekend,58.75
21,2018-10-16,2018-10-27,2018-10-28,Weekend,61.75
22,2018-10-16,2019-01-01,2019-12-31,Year,56.63
23,2018-10-16,2020-01-01,2020-12-31,Year,52.75
24,2018-10-16,2021-01-01,2021-12-31,Year,50.39
