,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2022-05-25,2022-05-25,2022-05-25,Day,189.53
1,2022-05-25,2022-05-26,2022-05-26,Day,164.79
2,2022-05-25,2022-05-27,2022-05-27,Day,155.00
3,2022-05-25,2022-05-28,2022-05-28,Day,142.00
4,2022-05-25,2022-05-29,2022-05-29,Day,133.20
5,2022-05-25,2022-05-30,2022-05-30,Day,196.19
6,2022-05-25,2022-05-31,2022-05-31,Day,208.59
7,2022-05-25,2022-05-02,2022-05-31,Month,204.91
8,2022-05-25,2022-06-01,2022-06-30,Month,233.88
9,2022-05-25,2022-07-01,2022-07-29,Month,264.68
10,2022-05-25,2022-08-01,2022-08-31,Month,258.98
11,2022-05-25,2022-07-01,2022-09-30,Quarter,286.59
12,2022-05-25,2022-10-03,2022-12-30,Quarter,859.58
13,2022-05-25,2023-01-02,2023-03-31,Quarter,1002.05
14,2022-05-25,2023-04-03,2023-06-30,Quarter,237.97
15,2022-05-25,2023-07-03,2023-09-29,Quarter,242.97
16,2022-05-25,2023-10-02,2023-12-29,Quarter,605.00
17,2022-05-25,2024-01-01,2024-03-29,Quarter,607.14
18,2022-05-25,2022-05-23,2022-05-27,Week,179.10
19,2022-05-25,2022-05-30,2022-06-03,Week,206.51
20,2022-05-25,2022-06-06,2022-06-10,Week,207.10
21,2022-05-25,2022-06-13,2022-06-17,Week,224.40
22,2022-05-25,2022-06-20,2022-06-24,Week,252.90
23,2022-05-25,2023-01-02,2023-12-29,Year,522.00
24,2022-05-25,2024-01-01,2024-12-31,Year,389.00
25,2022-05-25,2025-01-01,2025-12-31,Year,332.98
