,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-07-09,2018-07-07,2018-07-07,Day,42.54
1,2018-07-09,2018-07-08,2018-07-08,Day,32.16
2,2018-07-09,2018-07-09,2018-07-09,Day,55.87
3,2018-07-09,2018-07-10,2018-07-10,Day,57.02
4,2018-07-09,2018-07-11,2018-07-11,Day,57.45
5,2018-07-09,2018-07-02,2018-07-31,Month,57.68
6,2018-07-09,2018-07-31,2018-08-30,Month,55.2
7,2018-07-09,2018-08-01,2018-08-31,Month,55.2
8,2018-07-09,2018-09-03,2018-09-28,Month,64.82
9,2018-07-09,2018-10-01,2018-10-31,Month,77.07
10,2018-07-09,2018-10-01,2018-12-31,Quarter,81.75
11,2018-07-09,2019-01-01,2019-03-29,Quarter,79.75
12,2018-07-09,2019-04-01,2019-06-28,Quarter,49.5
13,2018-07-09,2019-07-01,2019-09-30,Quarter,49.27
14,2018-07-09,2019-10-01,2019-12-31,Quarter,74.97
15,2018-07-09,2018-07-02,2018-07-06,Week,59.61
16,2018-07-09,2018-07-09,2018-07-13,Week,56.33
17,2018-07-09,2018-07-16,2018-07-20,Week,58.77
18,2018-07-09,2018-07-23,2018-07-27,Week,57.51
19,2018-07-09,2018-07-30,2018-08-03,Week,53.88
20,2018-07-09,2018-08-06,2018-08-10,Week,53.0
21,2018-07-09,2018-07-07,2018-07-08,Weekend,37.35
22,2018-07-09,2018-07-14,2018-07-15,Weekend,0.01
23,2018-07-09,2019-01-01,2019-12-31,Year,63.3
24,2018-07-09,2020-01-01,2020-12-31,Year,59.38
25,2018-07-09,2021-01-01,2021-12-31,Year,58.0
