,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2022-03-18,2022-03-18,2022-03-18,Day,240.2
1,2022-03-18,2022-03-19,2022-03-19,Day,193.3
2,2022-03-18,2022-03-20,2022-03-20,Day,200.35
3,2022-03-18,2022-03-21,2022-03-21,Day,252.5
4,2022-03-18,2022-03-22,2022-03-22,Day,254.2
5,2022-03-18,2022-03-23,2022-03-23,Day,272.4
6,2022-03-18,2022-03-24,2022-03-24,Day,272.4
7,2022-03-18,2022-03-01,2022-03-31,Month,327.88
8,2022-03-18,2022-04-01,2022-04-29,Month,327.7
9,2022-03-18,2022-05-02,2022-05-31,Month,288.35
10,2022-03-18,2022-06-01,2022-06-30,Month,291.64
11,2022-03-18,2022-04-01,2022-06-30,Quarter,302.18
12,2022-03-18,2022-07-01,2022-09-30,Quarter,298.45
13,2022-03-18,2022-10-03,2022-12-30,Quarter,515.32
14,2022-03-18,2023-01-02,2023-03-31,Quarter,500.9
15,2022-03-18,2023-04-03,2023-06-30,Quarter,169.88
16,2022-03-18,2023-07-03,2023-09-29,Quarter,168.14
17,2022-03-18,2023-10-02,2023-12-29,Quarter,317.07
18,2022-03-18,2022-03-14,2022-03-18,Week,287.67
19,2022-03-18,2022-03-21,2022-03-25,Week,271.0
20,2022-03-18,2022-03-28,2022-04-01,Week,335.2
21,2022-03-18,2022-04-04,2022-04-08,Week,342.8
22,2022-03-18,2022-04-11,2022-04-15,Week,342.6
23,2022-03-18,2023-01-02,2023-12-30,Year,289.0
24,2022-03-18,2024-01-01,2025-01-01,Year,229.35
25,2022-03-18,2025-01-01,2026-01-01,Year,173.5
