,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2015-03-27,2015-03-02,2015-03-31,Month,51.62
1,2015-03-27,2015-04-01,2015-04-30,Month,47.55
2,2015-03-27,2015-05-01,2015-05-29,Month,39.13
3,2015-03-27,2015-06-01,2015-06-30,Month,40.7
4,2015-03-27,2015-04-01,2015-06-30,Quarter,42.51
5,2015-03-27,2015-07-01,2015-09-30,Quarter,39.77
6,2015-03-27,2015-10-01,2015-12-31,Quarter,56.13
7,2015-03-27,2016-01-01,2016-03-31,Quarter,56.38
8,2015-03-27,2015-03-30,2015-04-03,Week,44.75
9,2015-03-27,2015-04-06,2015-04-10,Week,47.75
10,2015-03-27,2015-04-13,2015-04-17,Week,50.0
11,2015-03-27,2015-04-20,2015-04-24,Week,48.75
12,2015-03-27,2016-01-01,2016-12-31,Year,47.13
13,2015-03-27,2017-01-02,2017-12-30,Year,48.03
14,2015-03-27,2018-01-01,2019-01-01,Year,47.88
