,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-07-07,2017-07-07,2017-07-07,Day,40.52
1,2017-07-07,2017-07-08,2017-07-08,Day,34.4
2,2017-07-07,2017-07-09,2017-07-09,Day,32.38
3,2017-07-07,2017-07-10,2017-07-10,Day,40.0
4,2017-07-07,2017-07-01,2017-07-31,Month,35.99
5,2017-07-07,2017-08-01,2017-08-31,Month,33.21
6,2017-07-07,2017-09-01,2017-09-30,Month,37.23
7,2017-07-07,2017-10-01,2017-10-31,Month,42.09
8,2017-07-07,2017-11-01,2017-11-30,Month,47.5
9,2017-07-07,2017-12-01,2017-12-31,Month,46.64
10,2017-07-07,2018-01-01,2018-01-31,Month,50.09
11,2017-07-07,2017-10-01,2017-12-31,Quarter,45.39
12,2017-07-07,2018-01-01,2018-03-31,Quarter,46.75
13,2017-07-07,2018-04-01,2018-06-30,Quarter,29.85
14,2017-07-07,2018-07-01,2018-09-30,Quarter,30.32
15,2017-07-07,2018-10-01,2018-12-31,Quarter,43.24
16,2017-07-07,2017-07-03,2017-07-09,Week,39.67
17,2017-07-07,2017-07-10,2017-07-16,Week,35.12
18,2017-07-07,2017-07-17,2017-07-23,Week,35.75
19,2017-07-07,2017-07-24,2017-07-30,Week,35.75
20,2017-07-07,2017-07-31,2017-08-06,Week,33.25
21,2017-07-07,2017-07-08,2017-07-09,Weekend,33.39
22,2017-07-07,2017-07-15,2017-07-16,Weekend,0.01
23,2017-07-07,2018-01-01,2019-01-01,Year,37.51
24,2017-07-07,2019-01-01,2020-01-01,Year,37.46
25,2017-07-07,2020-01-01,2021-01-01,Year,38.65
