,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-06-07,2024-06-07,2024-06-08,Day,56.90
1,2024-06-07,2024-06-08,2024-06-09,Day,20.22
2,2024-06-07,2024-06-09,2024-06-10,Day,7.78
3,2024-06-07,2024-06-10,2024-06-11,Day,36.98
4,2024-06-07,2024-06-11,2024-06-12,Day,36.46
5,2024-06-07,2024-06-12,2024-06-13,Day,41.04
6,2024-06-07,2024-06-13,2024-06-14,Day,40.39
7,2024-06-07,2024-06-14,2024-06-15,Day,40.63
8,2024-06-07,2024-06-15,2024-06-16,Day,13.28
9,2024-06-07,2024-06-16,2024-06-17,Day,10.68
10,2024-06-07,2024-06-01,2024-07-01,Month,33.78
11,2024-06-07,2024-07-01,2024-08-01,Month,45.00
12,2024-06-07,2024-08-01,2024-09-01,Month,45.05
13,2024-06-07,2024-09-01,2024-10-01,Month,62.22
14,2024-06-07,2024-10-01,2024-11-01,Month,67.73
15,2024-06-07,2024-11-01,2024-12-01,Month,93.20
16,2024-06-07,2024-12-01,2025-01-01,Month,98.10
17,2024-06-07,2025-01-01,2025-02-01,Month,111.62
18,2024-06-07,2025-02-01,2025-03-01,Month,108.52
19,2024-06-07,2024-07-01,2024-10-01,Quarter,50.63
20,2024-06-07,2024-10-01,2025-01-01,Quarter,86.26
21,2024-06-07,2025-01-01,2025-04-01,Quarter,98.90
22,2024-06-07,2025-04-01,2025-07-01,Quarter,49.64
23,2024-06-07,2025-07-01,2025-10-01,Quarter,60.85
24,2024-06-07,2025-10-01,2026-01-01,Quarter,87.96
25,2024-06-07,2026-01-01,2026-04-01,Quarter,95.74
26,2024-06-07,2026-04-01,2026-07-01,Quarter,35.82
27,2024-06-07,2026-07-01,2026-10-01,Quarter,42.43
28,2024-06-07,2026-10-01,2027-01-01,Quarter,77.25
29,2024-06-07,2027-01-01,2027-04-01,Quarter,78.21
30,2024-06-07,2024-06-03,2024-06-10,Week,36.11
31,2024-06-07,2024-06-10,2024-06-17,Week,31.35
32,2024-06-07,2024-06-17,2024-06-24,Week,35.52
33,2024-06-07,2024-06-24,2024-07-01,Week,41.05
34,2024-06-07,2024-07-01,2024-07-08,Week,43.71
35,2024-06-07,2024-06-08,2024-06-10,Weekend,14.00
36,2024-06-07,2024-06-15,2024-06-17,Weekend,11.98
37,2024-06-07,2025-01-01,2026-01-01,Year,74.27
38,2024-06-07,2026-01-01,2027-01-01,Year,62.70
39,2024-06-07,2027-01-01,2028-01-01,Year,58.25
40,2024-06-07,2028-01-01,2029-01-01,Year,57.21
41,2024-06-07,2029-01-01,2030-01-01,Year,62.22
