,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2020-06-02,2020-06-02,2020-06-02,Day,20.32
1,2020-06-02,2020-06-03,2020-06-03,Day,25.39
2,2020-06-02,2020-06-04,2020-06-04,Day,21.0
3,2020-06-02,2020-06-05,2020-06-05,Day,17.07
4,2020-06-02,2020-06-06,2020-06-06,Day,7.01
5,2020-06-02,2020-06-07,2020-06-07,Day,8.37
6,2020-06-02,2020-06-08,2020-06-08,Day,23.83
7,2020-06-02,2020-06-01,2020-06-30,Month,21.66
8,2020-06-02,2020-07-01,2020-07-31,Month,27.91
9,2020-06-02,2020-08-01,2020-08-31,Month,28.35
10,2020-06-02,2020-09-01,2020-09-30,Month,35.14
11,2020-06-02,2020-10-01,2020-10-31,Month,45.88
12,2020-06-02,2020-11-01,2020-11-30,Month,61.33
13,2020-06-02,2020-12-01,2020-12-31,Month,64.1
14,2020-06-02,2020-07-01,2020-09-30,Quarter,30.42
15,2020-06-02,2020-10-01,2020-12-31,Quarter,57.05
16,2020-06-02,2021-01-01,2021-03-31,Quarter,55.09
17,2020-06-02,2021-04-01,2021-06-30,Quarter,34.83
18,2020-06-02,2021-07-01,2021-09-30,Quarter,36.9
19,2020-06-02,2021-10-01,2021-12-31,Quarter,54.47
20,2020-06-02,2020-06-01,2020-06-07,Week,15.41
21,2020-06-02,2020-06-08,2020-06-14,Week,20.8
22,2020-06-02,2020-06-15,2020-06-21,Week,23.0
23,2020-06-02,2020-06-22,2020-06-28,Week,25.75
24,2020-06-02,2020-06-29,2020-07-05,Week,26.25
25,2020-06-02,2020-06-06,2020-06-07,Weekend,7.69
26,2020-06-02,2021-01-01,2021-12-31,Year,45.3
27,2020-06-02,2022-01-01,2022-12-31,Year,46.16
28,2020-06-02,2023-01-01,2023-12-31,Year,44.72
