,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-01-04,2023-01-04,2023-01-05,Day,97.74
1,2023-01-04,2023-01-05,2023-01-06,Day,126.68
2,2023-01-04,2023-01-06,2023-01-07,Day,115.00
3,2023-01-04,2023-01-07,2023-01-08,Day,100.93
4,2023-01-04,2023-01-08,2023-01-09,Day,48.43
5,2023-01-04,2023-01-09,2023-01-10,Day,126.91
6,2023-01-04,2023-01-10,2023-01-11,Day,140.13
7,2023-01-04,2023-01-01,2023-02-01,Month,145.23
8,2023-01-04,2023-02-01,2023-03-01,Month,208.65
9,2023-01-04,2023-03-01,2023-04-01,Month,185.72
10,2023-01-04,2023-04-01,2023-05-01,Month,182.00
11,2023-01-04,2023-05-01,2023-06-01,Month,156.47
12,2023-01-04,2023-06-01,2023-07-01,Month,177.93
13,2023-01-04,2023-07-01,2023-08-01,Month,182.19
14,2023-01-04,2023-04-01,2023-07-01,Quarter,171.96
15,2023-01-04,2023-07-01,2023-10-01,Quarter,188.97
16,2023-01-04,2023-10-01,2024-01-01,Quarter,297.58
17,2023-01-04,2024-01-01,2024-04-01,Quarter,352.69
18,2023-01-04,2024-04-01,2024-07-01,Quarter,141.46
19,2023-01-04,2024-07-01,2024-10-01,Quarter,138.57
20,2023-01-04,2024-10-01,2025-01-01,Quarter,258.49
21,2023-01-04,2025-01-01,2025-04-01,Quarter,281.19
22,2023-01-04,2025-04-01,2025-07-01,Quarter,100.09
23,2023-01-04,2025-07-01,2025-10-01,Quarter,100.09
24,2023-01-04,2023-01-02,2023-01-09,Week,108.49
25,2023-01-04,2023-01-09,2023-01-16,Week,121.50
26,2023-01-04,2023-01-16,2023-01-23,Week,149.75
27,2023-01-04,2023-01-23,2023-01-29,Week,181.00
28,2023-01-04,2023-01-30,2023-02-06,Week,267.32
29,2023-01-04,2023-01-07,2023-01-09,Weekend,74.68
30,2023-01-04,2024-01-01,2025-01-01,Year,222.66
31,2023-01-04,2025-01-01,2026-01-01,Year,169.67
32,2023-01-04,2026-01-01,2027-01-01,Year,138.00
33,2023-01-04,2027-01-01,2028-01-01,Year,127.46
34,2023-01-04,2028-01-01,2029-01-01,Year,111.00
