,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-10-05,2016-10-05,2016-10-05,Day,41.94
1,2016-10-05,2016-10-06,2016-10-06,Day,53.88
2,2016-10-05,2016-10-07,2016-10-07,Day,57.25
3,2016-10-05,2016-10-08,2016-10-08,Day,0.01
4,2016-10-05,2016-10-03,2016-10-31,Month,65.69
5,2016-10-05,2016-11-01,2016-11-30,Month,77.95
6,2016-10-05,2016-12-01,2016-12-30,Month,79.66
7,2016-10-05,2017-01-02,2017-01-31,Month,79.53
8,2016-10-05,2017-01-02,2017-03-31,Quarter,78.45
9,2016-10-05,2017-04-03,2017-06-30,Quarter,36.72
10,2016-10-05,2017-07-03,2017-09-29,Quarter,38.1
11,2016-10-05,2017-10-02,2017-12-29,Quarter,52.08
12,2016-10-05,2016-10-03,2016-10-07,Week,50.39
13,2016-10-05,2016-10-10,2016-10-14,Week,70.0
14,2016-10-05,2016-10-17,2016-10-21,Week,72.0
15,2016-10-05,2016-10-24,2016-10-28,Week,71.0
16,2016-10-05,2016-10-31,2016-11-04,Week,62.5
17,2016-10-05,2016-10-08,2016-10-09,Weekend,0.01
18,2016-10-05,2016-10-15,2016-10-16,Weekend,0.01
19,2016-10-05,2017-01-02,2017-12-30,Year,51.34
20,2016-10-05,2018-01-01,2019-01-01,Year,44.74
21,2016-10-05,2019-01-01,2020-01-01,Year,44.18
