,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-04-05,2023-04-05,2023-04-06,Day,142.58
1,2023-04-05,2023-04-06,2023-04-07,Day,130.37
2,2023-04-05,2023-04-07,2023-04-08,Day,118.75
3,2023-04-05,2023-04-08,2023-04-09,Day,120.78
4,2023-04-05,2023-04-09,2023-04-10,Day,109.28
5,2023-04-05,2023-04-10,2023-04-11,Day,88.15
6,2023-04-05,2023-04-11,2023-04-12,Day,121.12
7,2023-04-05,2023-04-01,2023-05-01,Month,112.25
8,2023-04-05,2023-05-01,2023-06-01,Month,115.42
9,2023-04-05,2023-06-01,2023-07-01,Month,125.37
10,2023-04-05,2023-07-01,2023-08-01,Month,135.18
11,2023-04-05,2023-08-01,2023-09-01,Month,124.06
12,2023-04-05,2023-09-01,2023-10-01,Month,161.76
13,2023-04-05,2023-10-01,2023-11-01,Month,261.71
14,2023-04-05,2023-07-01,2023-10-01,Quarter,140.10
15,2023-04-05,2023-10-01,2024-01-01,Quarter,298.49
16,2023-04-05,2024-01-01,2024-04-01,Quarter,404.11
17,2023-04-05,2024-04-01,2024-07-01,Quarter,132.54
18,2023-04-05,2024-07-01,2024-10-01,Quarter,135.72
19,2023-04-05,2024-10-01,2025-01-01,Quarter,199.63
20,2023-04-05,2025-01-01,2025-04-01,Quarter,201.02
21,2023-04-05,2025-04-01,2025-07-01,Quarter,99.16
22,2023-04-05,2025-07-01,2025-10-01,Quarter,90.65
23,2023-04-05,2023-04-03,2023-04-10,Week,125.76
24,2023-04-05,2023-04-10,2023-04-17,Week,108.00
25,2023-04-05,2023-04-17,2023-04-24,Week,114.22
26,2023-04-05,2023-04-24,2023-05-01,Week,114.50
27,2023-04-05,2023-05-01,2023-05-08,Week,116.18
28,2023-04-05,2023-04-08,2023-04-10,Weekend,115.03
29,2023-04-05,2023-04-15,2023-04-17,Weekend,92.58
30,2023-04-05,2024-01-01,2025-01-01,Year,217.70
31,2023-04-05,2025-01-01,2026-01-01,Year,140.53
32,2023-04-05,2026-01-01,2027-01-01,Year,118.00
33,2023-04-05,2027-01-01,2028-01-01,Year,104.21
34,2023-04-05,2028-01-01,2029-01-01,Year,91.41
