,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-11-23,2016-11-23,2016-11-23,Day,62.15
1,2016-11-23,2016-11-24,2016-11-24,Day,59.04
2,2016-11-23,2016-11-25,2016-11-25,Day,61.5
3,2016-11-23,2016-11-26,2016-11-26,Day,0.01
4,2016-11-23,2016-11-01,2016-11-30,Month,95.01
5,2016-11-23,2016-12-01,2016-12-30,Month,127.33
6,2016-11-23,2017-01-02,2017-01-31,Month,200.0
7,2016-11-23,2017-02-01,2017-02-28,Month,149.67
8,2016-11-23,2017-01-02,2017-03-31,Quarter,142.71
9,2016-11-23,2017-04-03,2017-06-30,Quarter,43.37
10,2016-11-23,2017-07-03,2017-09-29,Quarter,40.58
11,2016-11-23,2017-10-02,2017-12-29,Quarter,61.5
12,2016-11-23,2016-11-21,2016-11-25,Week,60.19
13,2016-11-23,2016-11-28,2016-12-02,Week,125.4
14,2016-11-23,2016-12-05,2016-12-09,Week,108.0
15,2016-11-23,2016-12-12,2016-12-16,Week,147.5
16,2016-11-23,2016-12-19,2016-12-23,Week,145.0
17,2016-11-23,2016-11-26,2016-11-27,Weekend,0.01
18,2016-11-23,2016-12-03,2016-12-04,Weekend,0.01
19,2016-11-23,2017-01-02,2017-12-30,Year,72.04
20,2016-11-23,2018-01-01,2019-01-01,Year,53.35
21,2016-11-23,2019-01-01,2020-01-01,Year,53.17
